College Code,College Name,Branch Name,Phase,OC Boys,OC Girls,BC-A Boys,BC-A Girls,BC-B Boys,BC-B Girls,BC-C Boys,BC-C Girls,BC-D Boys,BC-D Girls,BC-E Boys,BC-E Girls,SC Boys,SC Girls,ST Boys,ST Girls,EWS Boys,EWS Girls
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",75438,75438,164827,164827,113034,121667,107585,107585,107577,111407,113183,149772,171521,174695,176666,176715,107683,107683
"SDGI","SREE DATTHA GRP OF INSTNS (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",96111,96111,96111,156321,163583,163583,96111,96111,96111,126303,96111,96111,174022,175247,177549,177549,136754,144028
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",94473,94473,164520,164520,157464,157464,94473,94473,135444,135444,160291,160291,170549,171988,167211,167211,140746,140746
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",72770,72770,135799,163934,100818,100818,152645,152645,98548,99676,140184,143121,169531,169531,171178,171178,88526,88526
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",59845,59845,126304,132768,86086,92865,83858,83858,82982,82982,133347,133347,166176,166176,164934,164934,81092,81092
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",69071,69071,148019,163517,98153,98153,115300,115300,92551,92551,131005,158777,167303,167303,170216,173318,86643,88753
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",78470,78470,146453,146453,103773,103773,103256,103256,99772,99772,104821,104821,165515,165515,166644,166644,102050,102050
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",86280,86280,154127,154127,127340,127340,86280,91290,116379,116379,136691,136691,168026,169480,129827,168342,120575,126769
"SIEI","SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",112978,112978,129454,175866,173412,178082,112978,112978,164711,178435,173703,178544,173864,174724,170332,174083,112978,112978
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",96963,96963,96963,146681,137748,144585,96963,96963,134203,134203,96963,96963,174077,174077,172428,172788,112718,113270
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",53592,58114,121549,121549,84550,84550,53592,58114,73947,76912,107180,107180,124033,124033,78831,78831,56543,63572
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",57948,57948,120789,131118,77576,77576,64987,64987,77143,79200,114159,114159,116895,117528,157079,157079,69278,69278
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",44624,47134,101723,101723,70057,70057,130639,130639,59381,59381,81613,158725,104147,105971,121838,132282,62563,62563
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",56919,56919,109720,129000,84119,84119,74678,76688,74351,75143,109865,150578,133841,133841,151644,166338,67690,76522
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 1",66783,77601,139386,151427,94969,99466,66783,77601,77488,94637,74282,77601,150082,155125,166409,168103,78749,78749
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","COMPUTER ENGINEERING(SOFTWARE ENGINEERING)","Phase 1",76860,76860,137057,159938,101185,105788,76860,76860,90819,102303,139086,142898,163188,163188,165438,168181,88243,88243
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",61344,62870,121312,131422,91115,98611,61344,62870,82285,82285,145022,145022,140635,140635,156427,156427,88724,88724
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",83860,87525,145575,164258,127261,127261,83860,87525,98944,98944,128551,128551,168522,170761,116512,167437,83860,149616
"SISG","SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",61632,138831,155029,155029,153309,156533,61632,138831,142653,142653,61632,164469,172113,174426,175952,175952,138083,138831
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",60989,69981,138297,144470,91218,91218,60989,87241,89904,89904,158877,159745,167242,168845,171823,178337,81265,81265
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",56375,56375,109298,126410,79120,79120,76742,76742,76557,76557,111105,131841,149335,158682,163457,175867,76074,76074
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",67675,67675,128609,137848,91545,91545,71480,71480,84003,85757,152767,156732,165636,166627,172814,174128,81213,81213
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",66778,67794,120927,159891,101325,104295,66778,106775,96327,103856,128633,128633,168793,172104,166996,176281,87415,88888
"SMSK","SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",115886,115886,150218,150218,143690,155695,115886,115886,120873,128967,115886,115886,172594,175908,175748,180397,115886,139253
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","CIVIL ENGINEERING","Phase 1",46623,60862,106349,141842,87256,87256,46623,60862,67908,67908,102509,102509,116358,151324,120461,130923,80912,86139
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",11141,12628,28247,32175,16701,16701,51391,51391,16529,18280,29342,53222,49531,49531,48469,69922,12906,13163
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",12007,12007,31351,31961,17462,17945,12007,55884,16479,18060,33376,49264,46807,48118,54606,68199,12380,12380
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",9497,10202,27216,29503,14650,15044,39777,47124,13331,15462,26936,30037,40896,40896,43630,47850,11147,11211
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",10661,11476,30105,30105,16189,17476,43075,43075,14929,17345,28273,44128,45375,46191,50006,56873,11693,11898
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",19763,19763,53148,53148,28502,28502,66649,95099,25971,26476,60894,77858,73901,73901,70507,98021,22511,22511
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",27690,27690,55819,67076,42234,49336,27690,27690,39897,43175,74450,74450,89854,114497,82773,99905,35831,35831
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","INFORMATION TECHNOLOGY","Phase 1",14478,14478,38633,38683,20208,22182,25509,25509,19573,21337,38992,65964,59005,63477,71566,97411,15314,15314
"SNIS","SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY","MECHANICAL ENGINEERING","Phase 1",40524,60019,105250,130536,64156,110638,160238,160238,71744,79542,111374,111374,94209,165016,133261,164725,74049,84902
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 1",60046,60046,108084,108084,102082,102082,60046,60046,81660,81660,131656,132408,112080,112080,150271,167035,82964,89969
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",65061,65061,144124,145321,97720,97720,138175,138175,92497,92497,110969,119881,158637,158637,170071,177443,89505,89505
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",69846,69846,124765,124765,114421,114421,69846,108904,97706,97706,161182,161182,155461,155461,172156,172156,111389,111389
"SNTI","SCIENT INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",94906,94906,151470,151470,123153,123153,94906,94906,118115,118115,94906,94906,165327,165327,165013,177711,131470,139905
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",85518,85518,129301,132240,129230,129230,85518,85518,112372,112372,130201,130201,170706,179562,166578,168133,160400,160400
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",57132,58589,85449,108577,78630,85177,57132,58589,72185,72185,133212,133212,132987,146223,166236,166476,60377,62090
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",53261,53261,107631,124729,77622,77622,53261,53261,68402,74354,118755,118755,148128,159857,172175,173602,61377,61377
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",49346,49346,99536,99536,70956,71995,161690,161690,68038,68038,96826,155659,137747,137747,166106,178704,57954,57954
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",58803,58803,124812,125476,81443,83712,77531,77531,77338,79019,110683,161163,153024,165250,171458,179465,65367,65367
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",65955,65955,118634,148906,95191,95191,65955,65955,86439,86439,153725,153725,160961,166094,173004,173572,74975,74975
"SPEC","ST PETERS ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",81662,81662,111907,111907,117990,122114,89870,89870,111773,135396,131632,131632,170541,176721,175487,176254,81662,132670
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",57649,57649,103656,103656,84722,91499,75687,81956,68903,76419,100033,100033,124473,171096,169627,169627,72847,72847
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",61288,61288,124706,137289,85379,89855,83707,83707,83376,83376,123935,146795,168112,169579,171732,172587,72000,72000
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",44616,44616,84802,98166,63411,63411,44616,44616,63232,63232,94739,106503,118800,147581,158839,158839,52015,52015
"SPHN","SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",59490,59490,131411,131411,85962,85962,81350,81350,78977,78977,103122,120190,167184,170232,171642,176234,68999,68999
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","CIVIL ENGINEERING","Phase 1",90810,90810,141660,155181,123113,140705,124194,124194,124177,124177,141662,157194,169268,174541,171214,172434,159478,159478
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",19878,19878,45596,46372,31543,31543,19878,104665,27769,29616,38843,54086,61349,61349,70611,70611,25097,25097
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",35993,35993,80483,80483,48515,48515,78290,78290,43237,48679,76008,76008,103770,109167,108785,148339,49481,49481
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",63314,73965,145489,145489,99051,99606,163136,163136,100569,106853,129623,159781,144687,173983,147013,170390,91502,150937
"SRHP","SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE)","MECHANICAL ENGINEERING","Phase 1",98969,98969,157717,163312,150311,156750,98969,136170,120188,135493,163411,163411,170536,174857,171684,176895,130516,130516
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",,62747,,158553,,89644,,62747,,85659,,95823,,171942,,141105,,101405
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",,60037,,138396,,83057,,60037,,82147,,80951,,169331,,174067,,87388
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,40885,,95266,,58913,,44441,,52435,,69762,,108630,,157769,,62565
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",,58763,,140536,,82439,,77613,,77472,,77827,,171654,,180189,,95394
"SRIW","SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,58116,,104596,,93881,,58116,,73651,,110377,,172393,,177552,,101937
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",35103,35103,81032,81032,47971,47971,137179,137179,46166,46166,63426,82903,99549,99549,133771,157887,40055,40055
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",38056,38056,84354,84354,52491,52514,38056,158675,52311,52311,86836,94180,116233,116233,157753,175841,42141,42141
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",36705,43465,85669,87803,72951,72951,130829,130829,63731,63731,146643,146643,120258,156112,144273,144273,44985,54744
"SRYS","SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)","MECHANICAL ENGINEERING","Phase 1",46265,46265,144018,159830,137717,156170,46265,46265,138243,150372,46265,148190,149062,173940,175024,175024,134842,137937
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 1",,38311,,93599,,64079,,89541,,63331,,51763,,124178,,172002,,44029
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER ENGINEERING","Phase 1",,49671,,133106,,75778,,84236,,83514,,83282,,167396,,170241,,59322
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",,33177,,89561,,49086,,56928,,49763,,49281,,98343,,159750,,40066
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",,32522,,92817,,49955,,92546,,52335,,50405,,101322,,169634,,38604
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",,52868,,124136,,78224,,82524,,79916,,91673,,169304,,179452,,62472
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",,70533,,154739,,110612,,70533,,90752,,100740,,171424,,175498,,123444
"STLW","STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",,43881,,128272,,71845,,114314,,69557,,61660,,165156,,180272,,51095
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","Phase 1",89155,89155,154633,156888,133215,136013,137127,137127,136853,136853,151280,151280,173608,174961,178511,180089,138405,145792
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",95649,95649,146103,162723,164337,164337,95649,95649,137052,157254,159148,159148,179907,179907,177127,177127,132185,132185
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",105894,112823,105894,150215,161274,161274,105894,112823,155173,155173,105894,112823,180301,180301,168694,168694,105894,151531
"SVES","SRI VENKATESWARA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",99657,99657,99657,99657,99657,99657,99657,99657,99657,153511,99657,99657,99657,99657,99657,99657,99657,99657
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE","Phase 1",41217,48474,68885,120708,61129,76935,41217,48474,53885,53885,41217,48474,125457,125457,131293,166588,68137,68137
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)","Phase 1",47507,50740,96665,132578,72168,78694,53884,53884,64507,79600,81990,81990,112964,137818,80527,175506,65408,78932
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",51936,53225,110536,128920,77011,78442,69476,69476,69471,80358,81100,130287,142286,142286,151671,172505,73414,73414
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",33100,33100,44685,44685,48271,48271,33100,33100,34630,53298,50407,50407,57515,57515,79478,138754,44044,44044
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",46106,46106,86038,136429,70024,70024,46106,61389,62780,62780,57578,91339,130237,145425,149930,179749,60233,63944
"SVIT","SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (IOT)","Phase 1",68264,68264,124258,143252,100891,102142,68264,68264,85683,86417,109753,109753,169614,170062,158789,164913,87476,87476
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",90486,90486,122664,136375,115216,137184,90486,90486,119574,119574,137911,137911,174010,174010,174571,176391,162522,162522
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",63820,63820,101843,111478,108835,108835,76624,76624,96506,99482,88477,116361,148178,166927,155873,179288,141583,141583
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",97270,97270,164390,164390,134649,134649,129144,129144,129140,129140,158438,158438,179024,180025,177392,178769,163923,163923
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",101416,101416,162881,162881,147569,162835,101416,132743,140580,140580,144768,144768,180296,180296,178566,179784,101416,135050
"SVSE","SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",155186,155186,158351,158351,159321,159321,155186,155186,155186,163937,158477,158477,177576,178988,158609,158609,155186,155186
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 1",69261,69261,157751,157751,86193,86193,69261,69261,93044,93044,78260,94224,128484,128484,177610,177610,69261,151067
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",69925,69925,156799,156799,99489,99489,100934,100934,96541,96541,89572,89572,113751,113751,145710,170303,106855,106855
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",86461,86461,162467,162467,111691,111691,86461,86461,110204,110204,122809,122809,170158,170158,170685,170685,86461,151506
"TCEK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",127051,127051,152839,152839,148083,148083,127051,135103,139483,139483,144573,144573,178352,178352,179425,179425,127051,142467
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","Phase 1",90145,90145,161915,161915,133985,133985,90145,90145,129453,129453,137402,137402,176113,176113,176753,176753,147342,147342
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","Phase 1",84789,84789,118225,118225,134073,134073,84789,121369,124315,124315,84789,154478,169417,169417,179829,179829,115589,115589
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",123449,123449,161338,161338,153851,153851,123449,123449,152804,152804,162096,162096,165461,172726,161260,161260,159189,159189
"TCTK","TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",141717,141717,141717,141717,164462,164462,141717,141717,141717,141717,141717,162059,164886,164886,177514,177514,141717,141717
"TKEM","TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",66790,66790,159473,159473,88323,91085,144200,144200,102950,102950,115749,151819,167214,175342,177334,177903,78246,78246
"TKEM","TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",45647,45647,97292,108020,65451,65451,105385,110840,58902,58902,91313,111401,131315,134650,143033,169596,54072,54072
"TKEM","TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",58367,58367,125656,125656,86168,86822,89188,89188,87022,87022,146183,148669,166327,178485,174722,177654,66374,66374
"TKEM","TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",67213,71114,146909,161378,93577,93577,67213,94476,88277,94171,161053,164280,166912,174231,168337,179178,77275,77275
"TKEM","TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",72863,72863,162950,162950,103044,122885,72863,72863,94052,94052,164153,164153,170064,175640,170253,170421,102076,102076
"TKEM","TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",55383,55383,114182,138781,81059,82181,156401,156401,69958,76246,155764,155764,162115,168964,166772,178375,61003,61003
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","CIVIL ENGINEERING","Phase 1",54458,54458,54458,148534,98143,98143,54458,54458,111345,138516,144769,144769,141513,165191,153513,167245,126831,126831
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)","Phase 1",42324,42324,96644,97008,59800,63165,54656,54656,54495,56225,95554,111030,129667,140516,134137,175256,47977,49376
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING","Phase 1",33750,33750,65469,88411,45620,45943,111805,111805,47217,47217,79166,79166,82986,82986,96212,109665,40328,40328
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)","Phase 1",39455,40380,83214,83214,58680,59479,50424,50532,50396,54523,89433,89433,123498,130558,131488,172208,45032,45272
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRONICS AND COMMUNICATION ENGINEERING","Phase 1",51601,51601,119228,119634,76881,76881,67448,67448,66875,66875,139568,140957,136692,157906,142357,168535,66209,69914
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","ELECTRICAL AND ELECTRONICS ENGINEERING","Phase 1",58924,58924,143300,156950,88208,88208,58924,58924,89750,89750,85235,85235,160250,170881,165353,173256,71392,116080
"TKRC","T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)","INFORMATION TECHNOLOGY","Phase 1",47592,47592,110836,110836,63653,68236,47592,47592,60472,63234,107521,107521,141371,141371,153540,172848,51260,51260
"TPCE","TALLA PADMAVATHI COLL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","Phase 1",57932,67038,162956,162956,126824,128241,57932,67038,117119,117119,141568,141568,165743,170680,169106,174709,155075,155075
